std_extuserid,classcode,classid,invitationid,tch
s41_1594822247487_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,fc063836-974c-4544-b6fb-8f8e2b129a8e,t241_20200715-191504_46
s41_1594822250530_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,66d332e9-f254-43d7-8bde-c0e351a90c44,t241_20200715-191504_45
s41_1594822254211_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,226d328a-6e53-4ee2-ba06-7820984b4f17,t241_20200715-191504_50
s41_1594822253813_43,6NBe-F368,62f9ddd2-c6a4-11ea-acee-0242ac110002,605f792a-7fcf-465e-8bf0-dc1cf277dc03,t241_20200715-191504_43
s41_1594822256259_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,7876895c-1c78-4939-bf06-c4b3d3032fe0,t241_20200715-191504_48
s41_1594822257089_41,EJe4-MoGT,3c305d30-c6a4-11ea-96b3-0242ac110002,712fd060-6f57-4152-b80e-4c12192f07d1,t241_20200715-191504_41
s41_1594822258717_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,1ceeee73-a7e5-4852-9ef6-b722e09fcee4,t241_20200715-191504_49
s41_1594822258311_42,4F9r-Y4aJ,4e6242d8-c6a4-11ea-89f8-0242ac110002,dff1e027-9a00-45b7-9192-2b0a1039b757,t241_20200715-191504_42
s41_1594822259957_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,7a9e64a4-acdb-4f37-b25a-dda5b1333e50,t241_20200715-191504_47
s41_1594822275247_42,4F9r-Y4aJ,4e6242d8-c6a4-11ea-89f8-0242ac110002,9c1f7eee-b799-48f3-8462-aeebcb7d0a12,t241_20200715-191504_42
s41_1594822275250_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,bb5ea303-e7dc-4f9e-9865-a8b467a07cda,t241_20200715-191504_47
s41_1594822277761_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,806e06ba-c641-4e2c-b1c5-ab962f81c3d3,t241_20200715-191504_46
s41_1594822279605_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,ce1e34cd-a20a-43a0-9c1c-61f06bf1a328,t241_20200715-191504_45
s41_1594822276985_44,4U8T-HM63,71f96fb1-c6a4-11ea-acee-0242ac110002,12ce1214-9f5e-4be4-8f35-76260ff791f2,t241_20200715-191504_44
s41_1594822281455_43,6NBe-F368,62f9ddd2-c6a4-11ea-acee-0242ac110002,407569ab-7cd8-4e87-b258-4f48e7ade9ea,t241_20200715-191504_43
s41_1594822281454_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,fda08c35-ffba-42c5-9bfd-d8156e6c6496,t241_20200715-191504_50
s41_1594822284728_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,4e366e79-5566-4df7-b737-cbd6b4cb9b14,t241_20200715-191504_48
s41_1594822289635_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,cb94d43f-5f91-439b-b688-1a786de4d124,t241_20200715-191504_47
s41_1594822287797_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,becfd4ef-9dbe-4687-a4b1-8f550d20f35d,t241_20200715-191504_49
s41_1594822289232_42,4F9r-Y4aJ,4e6242d8-c6a4-11ea-89f8-0242ac110002,e29f627f-20a6-4495-b240-9ff55452c232,t241_20200715-191504_42
s41_1594822291279_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,8a015de9-c78e-4c21-91cd-79a6d90aadec,t241_20200715-191504_46
s41_1594822305612_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,122ebb3f-93f1-4e8a-b3a2-11da54483ad0,t241_20200715-191504_46
s41_1594822308700_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,31bb3bf6-b226-41fe-9c16-bef10fe3a4c9,t241_20200715-191504_45
s41_1594822312586_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,2b25e2e8-87b1-4db2-989d-fe97e39376f2,t241_20200715-191504_48
s41_1594822311065_44,4U8T-HM63,71f96fb1-c6a4-11ea-acee-0242ac110002,8b4cfdf0-8e12-4c8e-b75a-cc7720ade00e,t241_20200715-191504_44
s41_1594822312585_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,2392c1dd-f00b-416b-b4f9-d94d5fdf3953,t241_20200715-191504_50
s41_1594822316060_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,939d1dc2-511e-447c-852b-ddf42ce6079b,t241_20200715-191504_47
s41_1594822312584_43,6NBe-F368,62f9ddd2-c6a4-11ea-acee-0242ac110002,79ce5b6a-d831-456b-9b22-2074b8b41984,t241_20200715-191504_43
s41_1594822319133_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,2766ca91-47f6-40c6-8e0f-0ddb3de407f5,t241_20200715-191504_49
s41_1594822321396_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,ec98a343-4b0b-4386-862b-312ddda8577c,t241_20200715-191504_45
s41_1594822320960_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,3bd66f9a-aa50-48dd-9288-7581bc076935,t241_20200715-191504_46
s41_1594822325891_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,bb8281a7-3b09-4b23-9cb8-727239ffd8e1,t241_20200715-191504_48
s41_1594822326224_44,4U8T-HM63,71f96fb1-c6a4-11ea-acee-0242ac110002,f773bcd8-72a8-4605-a6ae-e29bb8a897bf,t241_20200715-191504_44
s41_1594822327959_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,6cd9cc86-4678-4c88-8cc2-917ba5a43f37,t241_20200715-191504_50
s41_1594822328321_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,fadfd9b6-8afc-4e5a-9496-b5be3c3fd981,t241_20200715-191504_47
s41_1594822334242_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,97cb8ace-a7fa-419c-ad9c-63aabd9b21e4,t241_20200715-191504_49
s41_1594822335107_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,072577d1-38d9-4938-a70d-669176256bb2,t241_20200715-191504_45
s41_1594822335927_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,7cdc5f51-c9ec-40dc-be91-9a2e412c50ad,t241_20200715-191504_46
s41_1594822340842_44,4U8T-HM63,71f96fb1-c6a4-11ea-acee-0242ac110002,cb5f6201-7df9-4f89-a191-05fc8c926417,t241_20200715-191504_44
s41_1594822340507_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,fb1e9720-5176-42df-a4aa-bfc6e4325599,t241_20200715-191504_48
s41_1594822357985_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,fcb61a44-05ad-4d8e-888a-c79e1d975c18,t241_20200715-191504_50
s41_1594822357786_44,4U8T-HM63,71f96fb1-c6a4-11ea-acee-0242ac110002,cf245ddd-f2e8-4fae-baad-b2a49bdd5694,t241_20200715-191504_44
s41_1594822359683_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,4ed6c683-8a4e-4078-94b2-e15a0b2ce902,t241_20200715-191504_47
s41_1594822363968_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,57f00585-f0af-4285-b886-f2df4131691e,t241_20200715-191504_46
s41_1594822364796_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,ba8c69ba-bb2b-4667-97b2-c12e5d4c46c2,t241_20200715-191504_49
s41_1594822363969_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,f563a048-7c0e-4ea0-bbad-1f6e25fa3a53,t241_20200715-191504_45
s41_1594822374259_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,02eae311-1d53-49b9-bbeb-0e1e86f2c613,t241_20200715-191504_48
s41_1594822374398_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,d7f65b5f-071a-4078-9eef-296eb96d8995,t241_20200715-191504_50
s41_1594822377020_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,096e1f41-7b97-4d7d-9313-ddac04e27c66,t241_20200715-191504_47
s41_1594822378779_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,40a0c4a6-10d8-4f68-9c9d-914460c72590,t241_20200715-191504_46
s41_1594822380346_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,cf6adc4f-7a28-47d2-8005-d76a01287fce,t241_20200715-191504_49
s41_1594822380459_45,Cp2T-7Zyv,83ee4d2d-c6a4-11ea-96b3-0242ac110002,4675c60a-cd87-4ae5-a2ad-3c3aa3de21fb,t241_20200715-191504_45
s41_1594822390887_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,0a07a5dc-0c81-41d5-a324-12e19eb639cb,t241_20200715-191504_50
s41_1594822390126_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,1a53909a-602d-49d7-9748-a2abea9a6ed5,t241_20200715-191504_48
s41_1594822392561_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,a827f304-0c6a-45c9-a482-55921f09ad14,t241_20200715-191504_47
s41_1594822395041_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,f94489d6-e657-433e-b004-34622a7073cc,t241_20200715-191504_46
s41_1594822395969_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,efd481e4-fc29-4938-a156-8e4bd84aae4d,t241_20200715-191504_49
s41_1594822403748_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,660edf0b-04b4-41ff-92e4-6091a8c7484d,t241_20200715-191504_50
s41_1594822406227_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,c03ff1f2-7593-4873-b73a-f8eb5e8033a1,t241_20200715-191504_48
s41_1594822408242_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,3f875e06-062a-4d84-9fe8-4e11fed20021,t241_20200715-191504_47
s41_1594822408651_46,Lbrd-WiJX,96dddccb-c6a4-11ea-89f8-0242ac110002,100dffc0-5da6-498f-a320-e1fd2da06611,t241_20200715-191504_46
s41_1594822411512_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,7ccc8047-e3b8-4adc-b766-ca781f34a3a5,t241_20200715-191504_49
s41_1594822421792_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,389739a7-0599-4879-91da-6802331fe41e,t241_20200715-191504_50
s41_1594822422759_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,561b7ef3-4024-4514-af59-ffa2c07fb8c1,t241_20200715-191504_48
s41_1594822424988_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,c0a06a49-019a-4c09-9d3c-4228fec3f71b,t241_20200715-191504_47
s41_1594822429286_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,40cafb98-e760-419e-b657-38f2b770739f,t241_20200715-191504_49
s41_1594822437131_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,ce8f452a-8241-4bc1-abf0-fef1f8dfc558,t241_20200715-191504_50
s41_1594822437623_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,5f5cf40c-88bd-4a51-9095-24a37e05487f,t241_20200715-191504_48
s41_1594822445385_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,a184ab53-beaf-4665-b9d2-ec4097955a47,t241_20200715-191504_49
s41_1594822442972_47,RwZg-vuAy,ab057883-c6a4-11ea-96b3-0242ac110002,9ee43ae6-6c46-496a-aacc-163c6fc036b8,t241_20200715-191504_47
s41_1594822451786_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,3782734a-e783-439f-96d7-886bc2893423,t241_20200715-191504_48
s41_1594822451700_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,da47a050-143e-4d07-b36a-ba14cb71c8b9,t241_20200715-191504_50
s41_1594822459481_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,729e9317-9e4b-45b7-9fe7-3d9c2dea98a1,t241_20200715-191504_49
s41_1594822465372_48,7qLT-K3mt,bac4146e-c6a4-11ea-acee-0242ac110002,faebe8dd-3243-4929-8122-bd11eabd9ecb,t241_20200715-191504_48
s41_1594822466903_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,279e4a49-067e-421e-b0f3-8f357ff299d0,t241_20200715-191504_50
s41_1594822474841_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,64a93548-1f98-4ea0-ba53-c3689e6ebac7,t241_20200715-191504_49
s41_1594822482686_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,a3db7ef5-d4e3-43a4-b5e2-c122a11096a1,t241_20200715-191504_50
s41_1594822491182_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,6c2ac41e-eccc-4fd5-a937-264d60b7e898,t241_20200715-191504_49
s41_1594822500715_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,5653dd4f-f38d-441a-adb2-11adde73e47b,t241_20200715-191504_50
s41_1594822507871_49,PLry-ef4w,cd4cf3a1-c6a4-11ea-acee-0242ac110002,8b0d4f36-3f96-4f92-b606-6603749b918e,t241_20200715-191504_49
s41_1594822515051_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,afc07b2f-11a6-4ecc-a916-5330d815a27e,t241_20200715-191504_50
s41_1594822528972_50,w6eM-g4v9,e06541ea-c6a4-11ea-af23-0242ac110002,2d3c5b80-b51b-42d4-8edf-808901888e76,t241_20200715-191504_50
s41_1594829412352_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,65e97359-e76a-4fa2-a376-674eecfa8328,t241_20200715-213924_1
s41_1594829426368_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,e54df979-b155-4feb-8c1b-041535d3d26e,t241_20200715-213924_1
s41_1594829440439_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,40282b04-5879-4661-ac35-8cd4314df2bc,t241_20200715-213924_1
s41_1594829443620_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,3ed7332a-8f60-4cff-86ec-36dae4fcc05d,t241_20200715-213924_2
s41_1594829455432_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,f566b004-1d53-447f-b5d6-fb728add40fc,t241_20200715-213924_1
s41_1594829457028_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,5ad1f086-dfeb-4bb8-a187-ee458d9c27c1,t241_20200715-213924_2
s41_1594829468548_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,0c495c74-34f8-43d1-908a-0e47fd3d6a53,t241_20200715-213924_1
s41_1594829470161_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,7969034a-86ea-4be2-98ba-b695813abcd4,t241_20200715-213924_2
s41_1594829476856_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,715cd0f1-d1c2-4d94-81fc-cf054181a769,t241_20200715-213924_3
s41_1594829483631_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,12916fbc-2236-4f9f-b442-f9339c4fc422,t241_20200715-213924_1
s41_1594829484593_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,7a82eb30-bb97-459f-8127-fea91cf24082,t241_20200715-213924_2
s41_1594829491202_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,a2b7bec7-3713-43f2-bca7-9b9278feb17b,t241_20200715-213924_3
s41_1594829500624_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,fd1f76dd-766f-4fc1-8263-12d8967e654a,t241_20200715-213924_2
s41_1594829499012_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,b6510813-8e2d-43e9-a240-9dfd1e65ec4c,t241_20200715-213924_1
s41_1594829504168_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,b915b273-0f86-4bf9-84f3-4a4b4b9a0dad,t241_20200715-213924_4
s41_1594829507264_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,1219ff8c-a561-4869-bfbd-9ab00ac291e2,t241_20200715-213924_3
s41_1594829514912_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,bc64f546-4e3e-4c7e-a23e-2059ac40e0b5,t241_20200715-213924_2
s41_1594829515986_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,efc58be2-5749-454d-8b2d-ca98273d2276,t241_20200715-213924_1
s41_1594829517611_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,f3ebcb35-fc54-4ceb-ae95-426d16a101cf,t241_20200715-213924_4
s41_1594829524097_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,1456a73b-0b38-4d9b-91df-323668666ad0,t241_20200715-213924_3
s41_1594829528970_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,33ff1bb3-a0df-4277-8cbf-ce1bb43282bd,t241_20200715-213924_2
s41_1594829530958_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,4b7ed553-93d2-4b74-b3b5-fb90e329ab6e,t241_20200715-213924_1
s41_1594829532479_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,6e331f97-147c-49ae-90e2-60672da0f8ce,t241_20200715-213924_4
s41_1594829534311_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,2d5a553a-954f-48d0-9295-de174bc6c599,t241_20200715-213924_5
s41_1594829538340_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,147a3831-ddc8-4daf-9098-dbfdbc81f7a9,t241_20200715-213924_3
s41_1594829544715_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,2b2181d1-9253-4cc3-b971-37e0c944c9de,t241_20200715-213924_1
s41_1594829544361_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,dc4092ea-cc81-4511-bf90-1611ff7193b4,t241_20200715-213924_2
s41_1594829546558_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,0337b580-7c33-45a8-b819-b653a703b1c0,t241_20200715-213924_4
s41_1594829549649_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,8fd9891f-af79-4359-acdc-788e9f7c5bf2,t241_20200715-213924_5
s41_1594829552227_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,7c072c53-92f2-4eaf-9701-57bbff5b8de6,t241_20200715-213924_3
s41_1594829559061_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,fc73f7e8-d864-4468-a1e0-3429731191b0,t241_20200715-213924_1
s41_1594829560524_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,1ff5e01c-b048-45cc-aebb-2d55ffb0b437,t241_20200715-213924_2
s41_1594829562419_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,4dc10bd7-b579-4815-9ae2-162b0f7ebbfa,t241_20200715-213924_4
s41_1594829563574_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,338f097e-d83c-4e6c-8f7a-09e531d34f63,t241_20200715-213924_5
s41_1594829566766_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,a0d2824c-2eed-41ff-8205-5e658d32e961,t241_20200715-213924_3
s41_1594829567248_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,8aa9334d-8d31-46d8-a5c3-613669c8e3bf,t241_20200715-213924_6
s41_1594829576056_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,09e123da-e557-455a-a245-b652be277d39,t241_20200715-213924_2
s41_1594829573823_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,aa998b91-c274-46f4-ba87-b01a48f3b4d4,t241_20200715-213924_1
s41_1594829576699_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,25368125-6956-485e-9a21-9e2356ea88a5,t241_20200715-213924_4
s41_1594829578718_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,9bd9843f-8b58-4386-974d-94bad2057f31,t241_20200715-213924_5
s41_1594829582240_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,9a66a32b-0cdf-4f9d-a7ea-b09b3259a140,t241_20200715-213924_3
s41_1594829583897_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,8b41f639-3419-4ce3-8c8d-dd46033cd0d3,t241_20200715-213924_6
s41_1594829589776_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,906bf788-74c4-47a0-92db-2fa47dc88002,t241_20200715-213924_2
s41_1594829591444_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,f4084a45-bd78-4e93-8eee-44b2cd71122a,t241_20200715-213924_1
s41_1594829594076_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,b7a88fd9-3ce8-46f2-8123-2fcfad0b7f51,t241_20200715-213924_4
s41_1594829594112_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,8094ddbd-a324-45a1-83bc-dc4601c22794,t241_20200715-213924_5
s41_1594829594956_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,7003b084-3a5b-456e-b451-b8381487294a,t241_20200715-213924_3
s41_1594829598229_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,b60bb2fe-79b9-4f42-9778-69fd3170a37a,t241_20200715-213924_6
s41_1594829597985_7,ioe4-V9Yb,01103bd6-c6b6-11ea-acee-0242ac110002,2a6a5295-a8ad-4c8a-8f32-1de4f689cb02,t241_20200715-213924_7
s41_1594829605523_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,8207e51c-3a11-48dc-b25f-72c46af1581f,t241_20200715-213924_1
s41_1594829604311_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,f415d16d-c9bb-409d-a8e5-2b76ac3f5393,t241_20200715-213924_2
s41_1594829609409_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,e9cfe622-1e8f-4077-95a3-c0f5ed5d5a94,t241_20200715-213924_5
s41_1594829609645_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,20c8df37-28ee-48b5-8031-e723e2b81cad,t241_20200715-213924_3
s41_1594829608530_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,cb76ece0-4fa9-42a6-8975-0ebe3fa115a5,t241_20200715-213924_4
s41_1594829613320_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,5896ccf7-f96d-4624-b1b9-afdfe40c34f0,t241_20200715-213924_6
s41_1594829615810_7,ioe4-V9Yb,01103bd6-c6b6-11ea-acee-0242ac110002,9d3b215d-37c1-47bd-a79a-b01be32cf25e,t241_20200715-213924_7
s41_1594829620731_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,ce5613b9-ad5a-4edc-b325-7c405cbb2dc9,t241_20200715-213924_2
s41_1594829619817_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,7185926b-9344-464f-afe3-d914f14620d7,t241_20200715-213924_1
s41_1594829624384_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,315844ae-2b32-4b26-8d58-3e3a357b213f,t241_20200715-213924_5
s41_1594829624808_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,83dadc69-3134-43bd-8926-7e9e71203764,t241_20200715-213924_3
s41_1594829626954_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,5d720071-a9e3-468f-bbe3-7c4c4af59210,t241_20200715-213924_6
s41_1594829625510_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,1107bf2e-1430-44f1-9341-ae205e041f09,t241_20200715-213924_4
s41_1594829629603_7,ioe4-V9Yb,01103bd6-c6b6-11ea-acee-0242ac110002,78d5e25d-89f0-400d-a0e8-a8b20a636ec2,t241_20200715-213924_7
s41_1594829628259_8,aMj8-msxm,138b1217-c6b6-11ea-89f8-0242ac110002,aab882a3-6e0d-4ed8-b44c-f058c6f974db,t241_20200715-213924_8
s41_1594829634300_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,dc70da8d-7af7-4291-950e-70f33e87cf53,t241_20200715-213924_2
s41_1594829636132_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,c2e13ba4-076d-4717-97a1-64c66970e8be,t241_20200715-213924_1
s41_1594829640035_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,4ee130f5-2528-49bd-98e8-01d2c4312e01,t241_20200715-213924_3
s41_1594829639863_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,4bd798ee-6b79-4c67-acab-b6f2b5619001,t241_20200715-213924_5
s41_1594829642241_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,3f0fc6d6-5d3e-406e-99de-b47e685750ec,t241_20200715-213924_4
s41_1594829641481_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,3c87225c-6279-4ef6-b710-d655394cfaca,t241_20200715-213924_6
s41_1594829643541_7,ioe4-V9Yb,01103bd6-c6b6-11ea-acee-0242ac110002,f2221b2c-3265-488e-aef7-4001fc45a1b8,t241_20200715-213924_7
s41_1594829644097_8,aMj8-msxm,138b1217-c6b6-11ea-89f8-0242ac110002,dbb28103-3dea-4590-b486-8a7253eb6dc3,t241_20200715-213924_8
s41_1594829650590_2,usDN-yk23,a6018978-c6b5-11ea-acee-0242ac110002,96dbb9e3-b4fb-448d-9211-3f897278c8f0,t241_20200715-213924_2
s41_1594829653624_5,7eA2-f2pJ,dda99498-c6b5-11ea-af23-0242ac110002,0122d5d1-372d-4df6-b3b8-d783d71c49f8,t241_20200715-213924_5
s41_1594829652924_3,4m7z-jc2a,b8d294ea-c6b5-11ea-96b3-0242ac110002,c528b4dd-d80c-48a3-b12f-5bc8996e9151,t241_20200715-213924_3
s41_1594829650613_1,eBu7-VZd2,94e1afd8-c6b5-11ea-89f8-0242ac110002,826cc326-8653-4152-9fa5-9bc5fdbdd1d1,t241_20200715-213924_1
s41_1594829655777_4,vMo8-o87j,ca0225bd-c6b5-11ea-89f8-0242ac110002,af5beec2-7fcb-496e-b95a-bd76eb971f13,t241_20200715-213924_4
s41_1594829656990_6,ZcA4-Mb6x,ef9d8784-c6b5-11ea-af23-0242ac110002,6d52935d-5eb4-4166-aad5-f7d67b6fe6e9,t241_20200715-213924_6
s41_1594829658303_7,ioe4-V9Yb,01103bd6-c6b6-11ea-acee-0242ac110002,071dd349-3ee8-46b4-817f-b30c8fb363c2,t241_20200715-213924_7
s41_1594829658701_8,aMj8-msxm,138b1217-c6b6-11ea-89f8-0242ac110002,3cf10a6f-15e3-4fbf-8c64-2aa7b4787626,t241_20200715-213924_8
