teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200602-113147_62,class_20200602-113147_62,8UmY-c84t,a0681a7b-b473-40bf-a04d-ecb48609c335,eb534800-a712-4ef3-bd01-58a5c80e7946,8688ee19-06b1-4346-9a5d-0cd1524a8eba,85f4a00a-c569-4bd7-96b6-6ba530c97c34,f2d266a0-a364-4a31-bf82-bf93856a301b
tch_20200602-113147_64,class_20200602-113147_64,sCE9-dtih,80ac003b-e730-4b3c-abec-66a601ef4dfe,d3de7868-4958-4b02-90d2-b97f3df6fd39,db754b49-4ce0-43ec-9380-7d243e098114,af8bf5ed-c3ea-4ae2-a460-05a037d6f54f,205b0193-bdf5-425a-ac00-a9527c99ea6e
tch_20200602-113147_65,class_20200602-113147_65,JD4f-t26G,7f4f7956-6322-4149-9db1-69be518f3e78,d62ab6f6-7bf6-4af9-b704-8c725bbbf80d,bf37ebe8-e1d1-44f5-90f2-131dce48ec67,80a2cce6-63ef-4b73-9c15-0ac49067f508,52115d35-ccce-4502-9bbb-51d5878d3d3d
tch_20200602-113147_68,class_20200602-113147_68,s879-Ho8m,ad0251e0-f825-428c-a6eb-cb7db1dee893,7e22d78a-6135-40f8-bcc0-e927f450bf1c,9ba4e2a9-e045-4177-b933-50de471dd89d,637c7c08-3d32-4979-b87a-2a835fd93099,f0eaf382-540a-4967-835f-4eefef418c24
tch_20200602-113147_66,class_20200602-113147_66,QG7y-V8Yr,605c0a99-b53a-416f-8569-5061bc340570,cb4c3f55-e86c-4d85-a608-82e5c9abc8a8,28970b5d-1129-4b78-b1f8-ac41870d4978,baa8ffd8-9150-4321-9ec0-6c869b236bca,00e3810a-421e-49b3-9606-29f74b28169b
tch_20200602-113147_67,class_20200602-113147_67,iT3h-au79,03471060-9889-41e8-9d77-4ffa2232597e,6e6d385a-3c3a-4002-87c7-27b8c2ff8e00,18978f22-0d29-407a-ae74-606d51883f74,f08d52ab-e2ba-427f-814f-34131af6f93a,2e59b14d-9c4e-4dc9-ba9a-1aaab4863bed
tch_20200602-113147_69,class_20200602-113147_69,kU38-yFfK,faa02547-f9dd-417f-b4d6-a9895f6ae375,695b0fea-d870-4563-9c81-10e7afbb2c46,222c5e04-71d2-4870-89b8-054eb7ccf790,8c98abf9-94f3-48e3-a150-bf8a89197ac8,54aef1d4-9173-4942-b559-cf86b1fa4773
tch_20200602-113147_71,class_20200602-113147_71,Z2fV-MdLb,b3f96620-f655-4278-ae39-30ae7f7a84ef,6a3fc5e5-b846-40a4-9c43-d04e45eb197c,23495f59-b188-4f65-abae-ef31b823435a,2588bc6f-0e0f-48aa-b484-96dda4166d93,829a368f-5974-4365-a2df-5ac607bc8b53
tch_20200602-113147_70,class_20200602-113147_70,q4d9-2hR8,00222485-f51d-48aa-9a49-a7c988651e91,2994c0ac-539f-4c9b-9c7d-0c926632f01b,e71cf018-fd9a-4ee4-9391-44034474ef07,d2ce6a64-9a2c-41f3-99da-42d4476e8812,0350fb96-1054-4184-9562-bcc358c22414
tch_20200602-113147_72,class_20200602-113147_72,qcNC-7H8s,186b395b-e3cf-4098-9b67-80241526667b,e6cf7ef6-6299-4465-8a0d-fb0cbe71bf37,46a083f0-8aa9-4f8f-ae18-d61b28f2b2f6,6465046c-a602-411a-a3af-28e1135d19ff,493da669-5541-4148-a261-13029161283a
tch_20200602-113147_73,class_20200602-113147_73,zhpb-iaq6,5b475aa8-51cf-43e9-8c99-671396436860,5c260206-d410-498e-b961-a194621ac4cc,41421770-b5e7-428a-8a9e-2401260144f3,f2b099fb-635d-402e-b593-77dbc213c560,1f487d23-4fea-4429-98c5-dc7323983d62
tch_20200602-113147_75,class_20200602-113147_75,6Xyp-dKQj,417cfe69-f220-478c-a374-5af70102bf8c,a9236d89-a514-4de2-9617-9f5fdb3a31b8,a528ac7e-9ff4-4aac-b218-8f2ac1b49ff2,cadbe0f3-ed26-47a7-bd8a-ea7ffb8b26b0,bdecdc44-8ee3-4031-9ce9-b619140d9312
tch_20200602-113147_74,class_20200602-113147_74,Fr49-3Vqd,702566cb-0efe-4857-aedc-1673243d5134,689bcc4c-fb2b-462b-b138-ea532bba682f,2c473e58-6e0f-4cd7-bb4f-481a5188ac8a,26087ad3-93fb-4114-ace8-77ddfc6eb323,32b2dd08-5636-4291-9b3c-98e90b11d513
tch_20200602-113147_76,class_20200602-113147_76,XTa8-KrxU,9d62b9f8-47d4-4d9f-bf98-810bdbfcc400,33738c74-4f6c-4ee8-9db3-358dd0522051,4ef8747c-c676-4317-8954-e7487b5309ec,67b13c57-6562-4a72-b2fc-465f80157c27,ea1fe312-66b2-4899-897c-cc7d12945615
tch_20200602-113147_77,class_20200602-113147_77,tjJe-G38i,862a2b91-6a56-413c-aa81-e02cba9e6092,0840c358-25dd-473d-a621-df7877820503,90f62e3b-1efd-4a66-95cc-f738219accde,19dc7f15-1a34-4f22-a5f0-846f6f8657ab,185eb34a-ecb2-4257-9882-eef2be8b8e96
tch_20200602-113147_79,class_20200602-113147_79,jU6s-t687,71e6e493-7b4f-4bcf-a234-fc42a1c68a89,3365b31d-212b-46ea-97ed-c3eecad90011,30226eb2-5adf-4b5e-ad7b-9723579aef29,c9a041af-852f-4306-8847-21008b6d896f,306a4dc3-3984-4ec9-9c46-14e3da925201
tch_20200602-113147_80,class_20200602-113147_80,pGtj-82K6,4ff9f077-9323-4ab1-a802-123873fe69bc,4281acae-55ac-4ee1-9018-33c9a84c1300,662116f9-85f2-4317-8ba3-49757c7ac64f,5624dd08-38d1-490d-8f9c-86ebfccd9a29,f9c59c87-3970-4f36-9ab7-7fa33537125f
tch_20200602-113147_78,class_20200602-113147_78,46N6-9Q47,9875263a-1675-4ba7-b928-7c067055e55a,4a169f51-2157-45de-9ebd-c25e96e97336,f3d862a2-6c96-4b0d-91a2-2c08fb54601e,284c4c1f-e53d-47e1-92d2-14738aac4fb6,c72add14-00fa-492e-9cbf-dd047ba3049f
tch_20200602-113147_81,class_20200602-113147_81,Cz6y-j9o6,7df8de6d-7d43-42e3-b0c2-6cc4263e59b4,91b50329-f309-40f8-90d9-a2a01e815f67,a3692b19-4f3d-442e-98f3-215534663718,faf0c9f6-caa2-4fb5-b2d9-9ae4a767273c,7eff944e-ce49-4b3e-b122-5b7d759004a4
tch_20200602-113147_82,class_20200602-113147_82,Cf6V-pvB8,8c09a18d-76b0-4ade-a6ea-c09e885c1280,670e2298-90de-427f-9987-713955800a00,8f19268a-6729-4d17-a5e6-3398c92bdafe,8313e703-ecde-4a8c-a35b-7441246a474c,f9bcc8b3-ff7b-43b6-8748-2c0194d3b7b1
tch_20200602-113147_84,class_20200602-113147_84,f9f9-6ETE,e5f8040e-c15f-490c-a167-2ed4be3ac967,4558d42a-6ca4-4dad-8b18-e286e32532ae,874f18a9-04c0-4f9d-bbcf-4071e723cc98,2c629e75-f3f8-403a-b1b5-33a03225a48f,a53e55d1-4918-42a6-92a0-9562c2a37d41
tch_20200602-113147_83,class_20200602-113147_83,y4c8-Uhc2,1485e1c3-3065-4877-ae77-94b440b41c73,cc39e3a6-ceac-4801-9daa-6fe038437b80,5f5c0559-2433-49e2-a5d0-4577b21846d6,7dda69c0-03c8-447f-a2f6-0c30e00f25ac,04990ea9-9dbd-4232-965f-11dd9c4684a5
tch_20200602-113147_85,class_20200602-113147_85,Xh4E-d9eD,91e6913c-f311-4442-a515-fe7dfd6cefe3,1f59b9f7-fb19-4d55-bcbd-3859df9a5ada,99c759ef-7f87-4a0e-b434-5fb4efbcf715,24c27ac1-a459-4eec-9e1a-71a4ffe02ffe,0ed0e083-1293-426c-985c-4ce3e69739bc
tch_20200602-113147_86,class_20200602-113147_86,4978-Wpz4,2d5b7199-094c-42ea-8ac7-fb2b06b12d2b,19069e8d-09c2-4f1f-ba7c-09c99597d461,c641a240-2d97-4291-9a19-9825e1d63a84,94577cb4-ce46-4f37-92c7-c8013f07e55e,b2ee1bd9-eaa2-4b06-86ff-e4c55b431c3b
tch_20200602-113147_88,class_20200602-113147_88,t2V2-VTgQ,9383bb88-b919-4b28-883d-ab59391cd9dc,2a8a9201-4722-4dc4-9a0a-af3ec635c532,5fb64716-d187-4f19-aa4e-139ec21d2a3b,1c6ff0ae-454f-4127-8e81-d10ac61dddcd,57912d31-81fd-428c-aea1-799768596f65
tch_20200602-113147_87,class_20200602-113147_87,2Tpi-chG4,6a98bf80-5b95-40a3-9e0d-5aeb1db6a7bb,2588fa9d-9b26-48ab-8081-af639f47af60,a1f85eba-0ac7-4275-8708-78d6b0c22a2f,e2f51d21-a9bb-4a8e-8e84-7041c66e0132,873d30b8-9134-419d-96c3-981c9ba3fb73
tch_20200602-113147_90,class_20200602-113147_90,dLmk-D4Wf,f7bea886-c554-431f-ab3c-cb5f6082713e,f0a34a91-0de4-43d9-804b-cb813980d505,155c8571-18c1-4027-9c9e-c87e2649c6ef,95cf473a-9768-4fe8-abb8-d6be417b7f8a,3976a6e2-11c4-4490-b730-471171e52e5e
tch_20200602-113147_89,class_20200602-113147_89,KbMJ-g8r2,3361e99a-c96e-4beb-a3b1-8092ae1609eb,3affcd6b-02c9-45a1-ba85-2ac4581edd06,aec4b27a-a972-4f4f-9712-c64ea0f2dc1b,f8c6889c-af92-42fa-aed0-d88b08dcea6d,b03a0a96-e479-4c11-b34b-20237cb821f1
tch_20200602-113147_91,class_20200602-113147_91,QavU-6U6t,6a329f2e-2f1f-4ed3-b4ed-abecfb73b1b8,c3df9f33-45bd-4cf6-abdd-fd5828fd86d0,5f8b9c54-d66f-4b1a-80b9-d14be69cfc63,4d46a3e7-2e96-4ddb-9a5f-de7c07853d94,7690b87b-3304-47e9-a161-cb9388c53d00
tch_20200602-113147_92,class_20200602-113147_92,Wh4X-96d6,b458ecf9-8418-494b-96bb-74b6f97612ef,ce3110a7-3711-401d-b050-31ad53e17d21,fe204040-4a8d-48e8-b699-edb8930e60f5,5a65187a-cf69-4021-b52f-f920ebbeaa87,d0b11a0e-49e6-40b2-addc-fff5918cbd3c
tch_20200602-113147_93,class_20200602-113147_93,Y7fc-UXwM,2bb62146-6a76-4e56-b753-b7a754192392,486efc68-7b69-43a4-95a6-3446dfd25a4d,73f8bb87-0d8f-4f85-b157-17ae042d2664,0349dec7-ae52-4650-ad20-69aa0fcd8b9c,98289691-5ca8-4a08-8012-d80cf99accce
tch_20200602-113147_96,class_20200602-113147_96,ZfXm-V6Zt,ea1c6ce6-da2f-49fe-9617-ebde10a019bc,7cb304eb-7e26-453e-8d26-b349551caef7,67d8363d-e143-4ea4-8737-e4a44060b70d,0b9c0e2c-e8c0-4fa1-b202-ffdc26849909,ef6cc06a-c120-44e1-a58a-5994635937e3
tch_20200602-113147_95,class_20200602-113147_95,3F9P-AT8v,79eb93c3-0f55-4119-a6d6-2f537879ab43,607676fa-ee2a-490a-b609-d5f0fc4ed49d,17a60bb3-6e70-460a-8801-ed9759c23dbf,7536875f-2ea1-4a6f-bbb3-5fe7a75a89ff,893ff427-3043-412d-81f7-da47a226a429
tch_20200602-113147_94,class_20200602-113147_94,A3Rx-GV6H,22feb17e-68a1-4946-8e56-b6b95afda919,3a668e35-356c-4b43-b504-6b44988105fb,f9e1d1bf-20fe-4296-8b93-35c3944323f3,f35aa579-49e0-462e-aa9b-9aa62b7fee4d,13099dad-23de-48d8-807a-3ea6a5abd2c9
tch_20200602-113147_98,class_20200602-113147_98,YGEd-wJN6,e9dbee2a-e8f3-4026-9881-092b3176b865,b4475acd-4124-43f8-b7d6-cb9fd0458188,29ad57db-5f96-4e48-957c-b95bab4dd2bb,470ab90e-5e44-4460-aa4d-e316e0dea76b,ecc50360-a658-4e50-b69b-f9b0138505ae
tch_20200602-113147_97,class_20200602-113147_97,3ifG-AEPK,456b97c3-5605-4d8a-a24d-0946187d3250,eec5bdfb-8355-4aff-9db2-5cf3803c7d98,39a1588f-e569-41b6-a7c8-ccdd98cde7b1,57768dfa-88e1-43db-9a4a-1e07c005713d,0e5e63d5-16dc-4981-b820-06e5f719b727
tch_20200602-113147_101,class_20200602-113147_101,8fk9-jM3Y,806425f9-0294-40ad-b18d-8ce3785b1bdd,2b491fad-8cfd-4b5c-9dda-f7d05f30f7f6,ad98f115-1fda-49ab-a114-57fa1663d7d3,ca395321-1866-455d-a365-ffa39b2dbf1c,b2abfe93-726d-4702-962c-f700088f4663
tch_20200602-113147_99,class_20200602-113147_99,PsA9-ocZm,5adae958-5ade-4988-9f32-08468ec50e5f,0c2344c0-0569-49b7-a689-6426aff61d6f,cbf3d3bf-163d-4524-9b41-4a939b5d86fc,9d07a94a-c2c5-4ff9-aaac-4a303646db6a,a5a7451a-6935-4d4f-a8b4-1992f42ba60a
tch_20200602-113147_100,class_20200602-113147_100,GkJW-ueq9,b85a8578-c2a7-49ef-b40b-bad564b2490d,56bbfe17-ddda-4802-8750-d601dfdd6f2d,094499da-ee17-4acd-87bb-0d35dc8cbbf9,9d093ef4-7bf4-4781-b7d6-b5efee43f4a9,55b71186-83bc-486f-9e6f-ab1dd66d9ba8
tch_20200602-113147_104,class_20200602-113147_104,2QTB-vbY8,46b6ee39-a3c9-4fd8-a49e-1130a5aa13e4,0c4b16e7-fcfd-4ccf-a5f1-401680be98fd,0bb3744b-a063-445c-8657-84f2110c4a64,312a2077-6bd5-407a-99d2-26095f012199,ea5b4298-c0c8-4dba-afbd-73e185cfb5d3
tch_20200602-113147_103,class_20200602-113147_103,3ibo-H3qd,c6d1c5b8-add4-410f-88fe-72a32d8271c7,4784483f-dd68-4a27-8fdb-3823eedaaacd,71898a0f-4037-473a-8dbb-b513e5b1dd2b,84916716-9c6d-4c97-9d72-836ab6f866a7,49646622-c7e6-4df8-a047-9fed258fea32
tch_20200602-113147_102,class_20200602-113147_102,2me2-yM6z,a098f67e-0c23-4c28-a8dd-ce71e99edf7c,13d2ef6e-b631-4b51-be1c-4e53c3a554e3,ae0e398e-ff08-41cc-9e4a-71462868ec6c,3a56c934-7613-4132-91a1-ee64308e348a,5a0a323c-9cac-45ef-a446-a8db03f9479d
tch_20200602-113147_106,class_20200602-113147_106,AwFm-WpH3,d03abd48-7fd1-47ab-9eb3-7d4fc3d6590f,11de7052-08ac-4b12-b475-d0055841c28c,af4983b0-8d6e-4a71-9b11-06ddea7a4885,54c011a8-6149-423f-854e-86e831082c07,998fb2b0-c155-4e91-b648-bf42fe7faaba
tch_20200602-113147_107,class_20200602-113147_107,46on-4uto,44ad90c0-63ad-45bc-82a1-b0313931f85b,c277ed35-ed85-4204-bcf0-041c5f003806,9e0b2e30-39eb-41e6-b048-f462e71036bc,04069ec7-74e5-4b53-8cf4-5910a2e2cd87,0e8cc906-4798-4476-8453-aa95698e43b0
tch_20200602-113147_105,class_20200602-113147_105,FXuc-f8P9,b4f84efa-0ac7-4e41-b5c2-1267e2827b46,6da251d8-eb80-40a7-9688-f942a5517eb5,0a0a5637-2c6c-4517-a088-014e483f4825,04a9be12-293f-42ba-9595-69186164a4d8,60473f22-5744-41f0-adbf-66c421e9f8b4
tch_20200602-113147_109,class_20200602-113147_109,E4DR-32jr,ddf60a7b-9092-47ea-bf62-92bd418d1731,462d8ec6-4c3d-4c4f-91e4-56759e7e26da,fb648326-4131-4c41-a7b8-0e859d47549d,82784991-a520-42f2-98a6-352942426957,c5aa5ea9-e3d5-44a0-8b0c-e2ab84f25079
tch_20200602-113147_108,class_20200602-113147_108,KrnR-CW6X,e5be82d1-73c8-4fce-98f3-ffcacf6a3f9e,1beeed66-4988-4a99-9ed8-bd8f29b51ce8,79f860b5-c7c2-4528-aa5f-c27b1df51901,86c0fdca-f9eb-416b-ae0b-2e875b5930b9,b9c7684e-8ca2-41e1-88dc-a00aace0087f
tch_20200602-113147_110,class_20200602-113147_110,APk6-8TJ8,dd078985-79ac-4412-9960-f6ee77878245,7510b719-6a64-4239-808d-58f9a0e9ecdc,e080a524-a5cd-4c19-a712-e554e4d7a679,bf3f2541-868c-4a7a-8e2c-93219c04869c,be643357-16c0-4e94-b0c2-7fb6b9cd7f43
tch_20200602-113147_111,class_20200602-113147_111,6piw-AkxC,efd65a07-c636-4d07-981c-9e78b8584db2,5ac7604f-de7b-4b98-9e9e-8d672121106d,48efe9c7-f351-4f1e-9432-7cdcbc8249e4,a4a53ec4-db6a-4cf4-a5ad-eae806f08124,ed7e6aa3-b7cc-43b4-8e33-9c47b0c7750d
tch_20200602-113147_113,class_20200602-113147_113,uU37-ydYZ,1f0289fd-81eb-4e99-ae71-071deeb78025,530dae93-10ea-49b9-907d-48bc1468361e,4167e9a9-c1e5-4134-b959-b579495893c4,216d95c8-974b-4e37-8ec9-cae3299a543e,37686aaa-48bc-4840-9ca8-fd15a8035588
tch_20200602-113147_112,class_20200602-113147_112,BekM-9Fa7,efdcea07-82cf-43df-8da0-c06607c12a2c,088c90a3-5973-4000-b11b-98daca2371fa,55a48296-0370-43e5-ac6b-2e69622fe7fa,b84a61aa-af06-4efd-accd-fc2277a327eb,8fa08687-518f-44aa-a637-cdb1b8934dbd
tch_20200602-113147_114,class_20200602-113147_114,9H3G-d3E3,497feac6-d2ef-4ac7-91d7-36b5a4f4a453,42b9b075-e030-451b-8213-b6a31121354e,4a930aee-a6fe-489b-b533-1cc717ceb7a3,25e02595-c5ad-4d62-af0b-2913d87d51f0,e38395a7-3c97-4766-a3e5-c41293940c7d
tch_20200602-113147_115,class_20200602-113147_115,97NR-D9ok,ab1132af-acb1-4b3f-81eb-7095093d7e19,ecf43c7d-5405-47bc-90f9-1c29cbe2a593,5e885d25-8f42-4fcb-89be-379da20d1bc6,93b07a69-a320-4a1b-bbae-870220925e1f,94103855-3469-48f3-b2dd-f68f0ad132ba
tch_20200602-113147_116,class_20200602-113147_116,T7xY-xqt3,6141ca0b-740f-4942-9a61-6b1625d9e5b9,22c868a8-86b9-458a-b028-a03d51c72f6a,6ee439bf-71d0-4b42-ae94-ad54c5649434,140f54c2-362e-424d-9ee5-96591ecff3b0,0f447337-f5f5-4f69-a5a6-c87f754726e9
tch_20200602-113147_118,class_20200602-113147_118,kYty-H6W2,46c2c8ca-d16a-459a-9600-610330365043,e8b0393c-060f-4a18-ae74-bdd2489ab2bb,02b331c6-075a-4776-b002-f57b067152ac,279c280c-b231-40e0-a890-33f5ba42ebc3,fe2801e1-ab2b-4219-9bea-4c255c844273
tch_20200602-113147_117,class_20200602-113147_117,3q3z-CUf8,9c9c098b-ff4c-4880-a8c8-0a1f605dc12f,9120ee89-c86b-46f4-b587-71f5de070846,3f647b3c-5f81-4180-a72c-d8beee79e4fa,18128dc3-b0dc-422b-b06d-996843513e98,3f7cd414-94d8-4e61-81a8-930c03ff43ce
tch_20200602-113147_121,class_20200602-113147_121,6bN6-nL3R,f09b7b69-1ab0-4202-b08c-3e3fd33a458d,931d396b-859d-4835-84c6-cb45b36ed19a,2038c3e0-f33e-46ac-aa9d-09308b272cd1,69bd8cbc-37b8-42ac-94b8-4f90f23e2906,3776698c-c582-41b0-81bb-036f2c803f8a
tch_20200602-113147_119,class_20200602-113147_119,oa7w-6zFm,76c6801c-c75a-4928-a3d4-fde7b080c06d,ed077ed9-237a-4947-9a37-5fc6eb9236b8,c864014d-7d77-4ca2-9d5e-817d2d3d541d,4a5f0bf3-bd24-4b90-8424-00fcd0872893,da045d3e-93f5-4a61-a71b-41adec1ebd90
tch_20200602-113147_120,class_20200602-113147_120,epoa-r8Tf,f7a22708-525a-453b-a421-48c6d0508ff1,aba71c94-616a-4182-b119-38a42ac017fd,e7bcde4f-5cc0-4231-9b04-d7b00a800cb8,976f5a27-6171-4e14-b776-f9c4426259fd,6790c751-17b3-4ffe-8596-e4ac03d8dec5
tch_20200602-113147_122,class_20200602-113147_122,ADLb-7nr7,1fbfd411-1cb3-4ba9-b5bb-427e80db9fbb,b2b575f3-7690-44fa-b6ec-fea03c66f7e4,87e57508-92e8-4d41-8135-b15b2de21cd1,83e49b3e-f74e-4b66-bdf3-d52fdd646392,a919319b-e9d0-4df5-9c94-46a0a0c4c99c
tch_20200602-113147_123,class_20200602-113147_123,Lmr3-dbcG,dc71db5b-f37c-42f8-af61-96855406c3f8,0053171f-dcb6-4eb7-9505-5810e1b2c8cc,9f1d1b24-ed6c-4ddc-9488-a7223d925ff6,913f46b3-8118-485e-b5c7-46c1a6de8fd2,c1c53249-2474-4376-8734-d863a21ad84d
tch_20200602-113147_124,class_20200602-113147_124,wDE6-iGef,1e304eda-f79d-429a-b9fb-2a9d303a6207,04103ec0-4539-4cee-a9a3-b08144960307,2ddbc588-4bba-4432-8ba6-13f5e612e69c,e9cba70e-69bd-4d0d-9aed-ef7c980e1cfa,a03df762-e3c0-4cd4-a745-ddd64e0ba26e
tch_20200602-113147_126,class_20200602-113147_126,Musj-F27r,7f05fbac-0d87-4bf0-a761-cc9ceecd9e26,b24a6950-5eae-4779-8bcf-b45d041b968c,0764cbef-3f94-44bd-b4d2-d9aabbfc377e,dd90e0c4-26f7-4003-975b-d028ec3e668e,17d45b75-5f49-4da5-88df-b8a948b9aa3a
tch_20200602-113147_125,class_20200602-113147_125,LJa8-7Xt9,e9f581d3-cd20-4388-9665-76421ec6cdf2,d21ff287-fd8d-4944-a7ff-c0c5eed82634,018f4a88-c0f6-4297-8ba4-942b067ca51e,eb959b1b-cb3c-4c90-976f-32946b49abe2,de7b4c84-0f90-4805-bbed-c14ab2c463b6
tch_20200602-113147_129,class_20200602-113147_129,sfTE-h9yf,0e04fe66-9296-4a75-8574-cf3701a616b3,3e8967bb-bc46-4412-95fc-3fbb08f0663e,c009cbdb-304d-4074-b2b7-285a49eb5fed,a09621ad-0a46-49b9-8842-3fa2c9772ce3,b65d272d-6314-4fed-a49b-d5fab1db39db
tch_20200602-113147_130,class_20200602-113147_130,oXLZ-hW69,14450d62-c604-4f53-a6d0-4e175faf3056,d466b769-c8ef-49a7-ad51-abd3a5e7eb77,9bd29387-15a7-4ef8-a098-aa97192d38d3,08bd1991-235c-4a3c-bd04-461208c40e36,9224f8d1-8fc2-413e-886c-5fab37f9b24c
tch_20200602-113147_128,class_20200602-113147_128,9kAR-aE98,905e8edd-2ccf-49e6-9c74-ee7cda9c2fee,65c49ea8-0ea7-49c1-a366-ee821785e7ff,e5ef718e-06df-463a-bf07-c5583b3aaf9a,988aec79-9ad1-4a73-88d9-ca5d53f41d53,606cc7e5-7817-4c3f-a0ca-e38825a54d47
tch_20200602-113147_127,class_20200602-113147_127,dwT4-94W6,b4da0b84-4ded-4e02-895b-f6c3478152c8,b61f53a5-0f63-4447-b074-ad71e93c7a17,7c75e84f-63bf-4f9d-a718-1261697f47af,1871877c-1b02-4b63-90f9-de33638feb97,02b67594-64da-4c69-87e4-51e3e3260082
tch_20200602-113147_131,class_20200602-113147_131,q4w7-9EwU,8beecc1b-cb26-481d-8f56-018645f5c34a,209a3be2-306a-4d60-be39-b0e00a042d0c,85cd464b-cc28-45ab-aedb-864e5231cb44,fa8f1fe2-1db3-42f5-917d-e097ae5dd507,eedbb96d-559e-4b81-be57-ff7ee44bb6d6
tch_20200602-113147_132,class_20200602-113147_132,HDge-9KmZ,f95b648a-122a-4614-93d0-958a7da0151a,fbaf1b31-f372-45ad-9510-2d1d1da616c6,09142ffe-29a7-4554-aa6c-397ade9dbe0f,cb01dfa7-9074-404b-9f23-0f81880b9e01,a473b6fd-0efa-49ac-9ab6-0944eb0dd2a5
tch_20200602-113147_135,class_20200602-113147_135,AJA4-3GZY,82c5d4c3-4548-4a1f-8de9-d51d11ca63cb,d509db3c-11eb-4962-920b-8e3f6b115214,9e9b5e4c-09a5-475d-92ca-b3fae31f919f,537c33f4-5022-4b51-9f29-73ab6add95aa,1de26b19-21c8-4fc2-bdcb-39f13632b76e
tch_20200602-113147_134,class_20200602-113147_134,28vU-78oC,8812ac18-b097-4dc0-90fe-d0e3dc78fe37,17cb1521-f4d0-4a21-aaf1-5e59447a8020,b065e005-3b40-453e-aaee-ea3468a48de1,917cfd08-2fab-4381-bca2-f703e639e752,0bca4d57-7754-43e8-97b1-18a4b8bcf784
tch_20200602-113147_133,class_20200602-113147_133,Vrby-tX3e,3862d5b6-3173-447d-ba03-bcdf4d514c28,53402635-0044-4313-9930-ee4821acad19,6c812b92-cac7-41c1-b8a2-5d8d20d428df,098a912d-5d42-444c-8f77-faf09a75922d,feb02a58-63e8-4ef7-bad1-29406544b274
tch_20200602-113147_136,class_20200602-113147_136,Q9Pv-X3a6,47bcd49d-bbb2-4d61-9189-a337d428e720,0a14e286-92ec-487f-9363-9306ffcd108e,45507d39-adbb-438e-9cce-384e9c4405b6,a2a00ec7-4b69-4a8f-9623-c82eed7b71ec,0968d86d-4a4c-4b00-8ffd-35697219cc95
tch_20200602-113147_138,class_20200602-113147_138,vTxq-H8Ek,63bc758e-422c-46aa-b100-985a7bab303b,3d475475-7d2e-43ff-87d7-d34cb2179eaa,c8520b21-5fdf-4a3d-9d75-204629f4212f,b80cc3dc-f482-424c-aaa0-12af4f6b8ac1,500c24e9-93b5-40ce-ab9a-547ae1f49bca
tch_20200602-113147_140,class_20200602-113147_140,ECJg-KD39,71cee4fd-fe19-4620-8d39-2d5dbdc436e7,9389e322-faa4-4a38-aa5a-c9fa0be8bdfa,77275df2-11bf-486b-bb82-40a5736eafdc,c3d7d86a-ed54-4cfd-9b40-4ecb739be7e9,fcd2beb8-9f2d-42de-ade5-da5ce2483da9
tch_20200602-113147_137,class_20200602-113147_137,ayn8-3dyd,20fbb3e5-e8eb-44e6-8241-65a3a5cb88f3,32bfa7c2-af47-44e8-a450-7308f7e4b30c,04cbe017-8d95-4db0-a2da-2a5e9dd2c62e,1729984e-7b92-43a6-a807-61ba21426c70,816465a0-06e1-4f22-a2fb-c3329c79d750
tch_20200602-113147_139,class_20200602-113147_139,g7H7-4c24,0bb75c55-e3b5-4c9f-822d-0aa80b623cb7,346cd657-c969-4e9e-98a8-4e5d81894214,f3abfb01-cea5-46f2-b50b-26c8ff451e00,fb2355fb-885c-4c05-98a6-a04a030d9eea,0b868747-5a9f-41d1-86c0-31c198540f71
tch_20200602-113147_142,class_20200602-113147_142,8b2n-RaYN,bbfd4b86-0ef2-4b6a-a795-eb1a556510c4,05c1fdc9-c66e-4712-9a79-31a2b471740d,2bc35762-c8ff-4ebe-863d-e5770bb60d89,e894ff0d-890d-4f58-a580-dae3d5d4aa4e,0831ad62-efd8-4b08-8ac0-3445e08ae5cc
tch_20200602-113147_141,class_20200602-113147_141,9kN2-nMUK,a47084ba-112e-4bdb-ab61-787793ca8c1c,5076a4d9-5286-440f-ba94-69a699954ff1,82ac8366-5c1e-4438-b740-e8719f13d060,f3bf5b31-4d38-4a11-805e-fa07f794e675,27edc551-23ea-4a38-a811-8d4c20e42a54
tch_20200602-113147_143,class_20200602-113147_143,26eZ-EkPJ,938ab96f-8340-44ea-84a9-d73f646fa919,063f98c3-cf27-4f5d-ac4a-5a4a37945956,58021757-ad67-42f5-b4d1-3acc164dfa36,24143a47-11f9-4587-ac95-dff407e92a8f,ac6cfd2c-7315-425e-8ce8-69e2ec0fb904
tch_20200602-113147_144,class_20200602-113147_144,789r-2c3Y,ee78b845-6318-4b0f-b266-727d421a36af,935692e3-0ac3-4c8a-a7b0-d2ba4dcf019b,95924aed-458d-4113-b0d9-221a5bc596c9,3238c592-47d0-4660-b0ec-8b8b9ca6be79,8f048ef4-f55b-4ca4-a315-38a38783c964
tch_20200602-113147_145,class_20200602-113147_145,4p2j-M826,519ea7a3-f108-4314-8b3f-a5d24cdb1a22,c99c7fec-0a51-4623-a70a-b980c9fcbd20,7a0b56cd-2640-48c3-a7c1-cfe5a8521ca2,017d6549-67a8-4b67-90de-a5e4ae87d661,9a6d8147-bd38-41de-b122-d34486b92403
