student,classcode
perf_prod_std_04051,i89J-N8bg
perf_prod_std_04052,9EFQ-Z787
perf_prod_std_04053,Z8aA-j29R
perf_prod_std_04054,3W2i-2b6e
perf_prod_std_04055,4aBc-jQcZ
perf_prod_std_04056,7cdF-XhKi
perf_prod_std_04057,a2GX-2M3f
perf_prod_std_04058,bVj7-GfXb
perf_prod_std_04059,8ig2-PViR
perf_prod_std_04060,f9j8-eaH2
perf_prod_std_04061,QAQd-HDbK
perf_prod_std_04062,7Cfe-YTai
perf_prod_std_04063,RhiT-hKbA
perf_prod_std_04064,CJf3-fZgb
perf_prod_std_04065,GfQV-A6bi
perf_prod_std_04066,gj6F-6f6P
perf_prod_std_04067,YQcJ-24b8
perf_prod_std_04068,LBiM-4B7a
perf_prod_std_04069,ZhPg-fBiL
perf_prod_std_04070,9GL8-7Xj4
perf_prod_std_04071,WTQ9-ceE3
perf_prod_std_04072,2QFL-jFR4
perf_prod_std_04073,bPdW-HgUd
perf_prod_std_04074,Gf7L-Nbfh
perf_prod_std_04075,B3TK-Pgfe
perf_prod_std_04076,GbHd-FgEd
perf_prod_std_04077,JUgQ-8f8M
perf_prod_std_04078,ec82-Xbig
perf_prod_std_04079,474d-939b
perf_prod_std_04080,2G3G-4Tcg
perf_prod_std_04081,4Lif-JhEf
perf_prod_std_04082,d7Tc-Bebh
perf_prod_std_04083,fiJE-V4a3
perf_prod_std_04084,VPDA-Y7N3
perf_prod_std_04085,Z9aH-haX6
perf_prod_std_04086,Lbhg-VaNd
perf_prod_std_04087,28FG-XD9a
perf_prod_std_04088,T6ch-28aH
perf_prod_std_04089,7dEK-NYeW
perf_prod_std_04090,PiBj-Ae3d
perf_prod_std_04091,Njb4-aRg6
perf_prod_std_04092,AKba-J72L
perf_prod_std_04093,jfGN-C2H9
perf_prod_std_04094,7d29-2ga9
perf_prod_std_04095,gAeT-9BgT
perf_prod_std_04096,cDc9-Xh2i
perf_prod_std_04097,3i3f-A2Ji
perf_prod_std_04098,h6f4-9Ki6
perf_prod_std_04099,DiMK-2dJZ
perf_prod_std_04100,2dCb-Xj3K
perf_prod_std_04101,X72Y-3X3N
perf_prod_std_04102,UZ64-94ae
perf_prod_std_04103,NhfQ-j9hB
perf_prod_std_04104,jiPa-UZfJ
perf_prod_std_04105,4deh-WRc6
perf_prod_std_04106,P7bi-HJbH
perf_prod_std_04107,8G4e-dh8V
perf_prod_std_04108,f3Fi-QiR3
perf_prod_std_04109,bhiR-g83K
perf_prod_std_04110,Z8ML-fF73
perf_prod_std_04111,7hj3-VFBd
perf_prod_std_04112,jaEY-aTcH
perf_prod_std_04113,idXi-9jac
perf_prod_std_04114,PJjd-Uaeg
perf_prod_std_04115,dcah-jBN8
perf_prod_std_04116,cij6-FfKe
perf_prod_std_04117,6g68-gjC4
perf_prod_std_04118,VAEg-6X9Q
perf_prod_std_04119,TeEg-N4Cb
perf_prod_std_04120,TNWR-4aeR
perf_prod_std_04121,gceF-d32h
perf_prod_std_04122,7C3e-b67A
perf_prod_std_04123,8a4H-iMHN
perf_prod_std_04124,VZ7c-fAG8
perf_prod_std_04125,baD2-BbR8
perf_prod_std_04126,Vd72-dT92
perf_prod_std_04127,4Did-7YfB
perf_prod_std_04128,FcV7-3X7g
perf_prod_std_04129,L8H7-bhG6
perf_prod_std_04130,cWj7-di4K
perf_prod_std_04131,4N9b-Ng69
perf_prod_std_04132,7D6e-gZbF
perf_prod_std_04133,gbF8-VUf4
perf_prod_std_04134,98Q3-Hi3i
perf_prod_std_04135,64F4-iTHf
perf_prod_std_04136,ajGH-Mef8
perf_prod_std_04137,VBFH-BfLK
perf_prod_std_04138,ea4c-9aPC
perf_prod_std_04139,eYCb-hDf7
perf_prod_std_04140,bBEf-2AKV
perf_prod_std_04141,Pf2e-7chJ
perf_prod_std_04142,CcM9-jBcd
perf_prod_std_04143,i63f-H3ZQ
perf_prod_std_04144,YEd3-hU6g
perf_prod_std_04145,edEc-feH8
perf_prod_std_04146,ciQC-j9TG
perf_prod_std_04147,GWZd-gZ28
perf_prod_std_04148,6gAQ-Kfda
perf_prod_std_04149,hTgj-YMUd
perf_prod_std_04150,WFQF-bXaK
perf_prod_std_04151,YaWa-cYDh
perf_prod_std_04152,dcP8-7M7M
perf_prod_std_04153,27gX-E4Yd
perf_prod_std_04154,Md9i-GYgB
perf_prod_std_04155,c8Ch-6WdR
perf_prod_std_04156,DRjL-7hae
perf_prod_std_04157,P6ZX-8Mih
perf_prod_std_04158,WC9X-be3X
perf_prod_std_04159,i4i6-Q6iE
perf_prod_std_04160,3JWf-Eg8X
perf_prod_std_04161,GLgi-8Ub8
perf_prod_std_04162,6Ai4-a4jM
perf_prod_std_04163,E6f7-3H3f
perf_prod_std_04164,VbfN-g29T
perf_prod_std_04165,fife-aNaE
perf_prod_std_04166,4hg8-if9V
perf_prod_std_04167,3fT3-KL9D
perf_prod_std_04168,UjhG-W2Q2
perf_prod_std_04169,dJ9i-d7WZ
perf_prod_std_04170,9aeE-9ZQd
perf_prod_std_04171,dhfg-Gfbe
perf_prod_std_04172,7jhE-L3c8
perf_prod_std_04173,4b6J-83bg
perf_prod_std_04174,4Kd7-edY6
perf_prod_std_04175,GjXN-TacP
perf_prod_std_04176,632b-92fU
perf_prod_std_04177,chgi-23cP
perf_prod_std_04178,Nj6j-iXC4
perf_prod_std_04179,bjQT-cgWe
perf_prod_std_04180,Ej4f-JK6T
perf_prod_std_04181,386j-eaUh
perf_prod_std_04182,gPg8-DbWE
perf_prod_std_04183,YZKT-d8c4
perf_prod_std_04184,3LH3-7hf8
perf_prod_std_04185,fD2g-Ac39
perf_prod_std_04186,KiKB-3Ecg
perf_prod_std_04187,4aRX-gBZ3
perf_prod_std_04188,CV98-49Nb
perf_prod_std_04189,9c26-3AQ6
perf_prod_std_04190,87eJ-Fgag
perf_prod_std_04191,G4jU-ifYd
perf_prod_std_04192,iMg2-7262
perf_prod_std_04193,D4d3-4g2X
perf_prod_std_04194,9CLQ-JQBc
perf_prod_std_04195,7bT4-PabQ
perf_prod_std_04196,ca3W-jcib
perf_prod_std_04197,j9cb-GcZi
perf_prod_std_04198,2iLE-7cDd
perf_prod_std_04199,92F2-7aCA
perf_prod_std_04200,7bBL-Thcd
perf_prod_std_04201,V6g6-iLbc
perf_prod_std_04202,e27c-e6Ve
perf_prod_std_04203,9dhf-68Y7
perf_prod_std_04204,J6e2-b29C
perf_prod_std_04205,hEh7-gi4L
perf_prod_std_04206,Q3e3-jeRf
perf_prod_std_04207,7623-f8N3
perf_prod_std_04208,a43P-DeDj
perf_prod_std_04209,NjLb-cAfh
perf_prod_std_04210,eQiH-6j93
