extuserid,groupid,tchextuserid
std_1592934370774_376,6fffd7b0-7c2e-47d4-bf73-37151b4cc414,tch_20200623-215505_376
std_1592933944845_374,2fec2f7e-7c85-4d11-a6e4-cee8a06b04eb,tch_20200623-215505_374
std_1592934238914_376,ff29c860-1ad7-4410-9ed6-bbfca7141980,tch_20200623-215505_376
std_1592933969494_377,cc9e13d5-79eb-4d76-b6b2-b6a30946f647,tch_20200623-215505_377
std_1592934375738_378,9c19014f-89cf-47fe-aea2-f52331d67cb5,tch_20200623-215505_378
std_1592934107493_379,8d1f6e2f-f727-44fe-864e-ceaa262ff6c4,tch_20200623-215505_379
std_1592933979655_379,3185c388-cf8a-4fc0-9473-94f3530e3a2a,tch_20200623-215505_379
std_1592934382183_380,b4669163-9454-45da-9529-d0f39a8fb4e8,tch_20200623-215505_380
std_1592934237797_378,5c402c4a-f5ac-4175-ba4a-a1d408cd8ad4,tch_20200623-215505_378
std_1592934102357_376,5f6d13eb-26c1-451f-922c-9a2e27a33b1d,tch_20200623-215505_376
std_1592934251718_380,b86ef57d-0d85-4d87-883d-dfd570f59bba,tch_20200623-215505_380
std_1592934393351_383,75ae94d7-9b9b-46ff-8ebb-a204487c2d3b,tch_20200623-215505_383
std_1592934107427_378,6dfd54c7-32c1-4d6f-97d4-8a5fb88dd202,tch_20200623-215505_378
std_1592933973933_376,dad4ffe0-3e81-4267-9f23-83045863c695,tch_20200623-215505_376
std_1592934402278_382,5512f8ba-d289-43c1-9c90-61f762af607e,tch_20200623-215505_382
std_1592934126679_380,951e6638-56f8-401c-aa0a-b8b989da8d53,tch_20200623-215505_380
std_1592934264098_383,600c1670-f503-453e-a62f-ae40a265cc2a,tch_20200623-215505_383
std_1592933976079_378,4b532b5d-ec42-4511-bd34-f31fbff2d27e,tch_20200623-215505_378
std_1592934403898_384,1c037596-edbc-4759-84c2-372decad2c5e,tch_20200623-215505_384
std_1592934274168_382,9b31c879-7140-4d7b-a5cb-693d659b02b6,tch_20200623-215505_382
std_1592933992196_380,94ff7bf7-d773-4159-bda0-a643ec9543c1,tch_20200623-215505_380
std_1592934131291_383,36fd1257-bce0-423f-be2a-7a101648d58e,tch_20200623-215505_383
std_1592934420547_385,6246ab50-f508-4d26-b2c0-d5f6deb5e3a9,tch_20200623-215505_385
std_1592934273611_384,a13ab4c1-1bb6-47dc-9de6-36fa585968cb,tch_20200623-215505_384
std_1592934137332_382,ec78b127-35f5-4ca1-a1c1-c08214c8a41d,tch_20200623-215505_382
std_1592934004322_383,7df84f0b-1dcd-45de-b8ac-5da084730c0c,tch_20200623-215505_383
std_1592934420199_381,399e8756-23b2-4adb-a794-3677c609fe97,tch_20200623-215505_381
std_1592934288722_385,8817dc1d-1f06-48c5-9d9a-d8b517721d02,tch_20200623-215505_385
std_1592934149589_384,cc36808c-4647-4e88-a847-cf5472e5b914,tch_20200623-215505_384
std_1592934007408_382,f33ed5ce-15ec-4421-b444-4902a81ee159,tch_20200623-215505_382
std_1592934287805_381,ed3fd459-452a-4bdb-9660-ee6549e2dacf,tch_20200623-215505_381
std_1592934442941_386,9bc9b9ec-0c63-4074-93a6-fc25de59e32f,tch_20200623-215505_386
std_1592934160885_385,19a6c243-b278-4ef7-baed-77d049889923,tch_20200623-215505_385
std_1592934014980_384,d4fd0cc5-4e0b-4c41-9cbe-a14921d83603,tch_20200623-215505_384
std_1592934308927_386,018e6d2c-3746-4853-b2a0-b43c93beab2e,tch_20200623-215505_386
std_1592934453457_387,b3d1de2e-05ea-42a7-8614-fa05f9cdd817,tch_20200623-215505_387
std_1592934030308_385,9dfae125-8416-42b7-bf2f-0eaf96faeaa6,tch_20200623-215505_385
std_1592934156987_381,f51b9f4d-0683-4971-8c45-032355930384,tch_20200623-215505_381
std_1592934323577_387,bdf5af1a-5411-42f9-9e81-641ec3c835b2,tch_20200623-215505_387
std_1592934479386_390,9c2df8d9-b1ef-4451-b541-0fd013487c17,tch_20200623-215505_390
std_1592934174212_386,12b9e5d6-40d5-4324-948b-8c70663f6dd4,tch_20200623-215505_386
std_1592934025207_381,9de4ea2e-2608-4b34-bf2f-5b40677c2bdd,tch_20200623-215505_381
std_1592934198461_387,fecb9e30-6c17-4fe3-9d21-9e17895a0787,tch_20200623-215505_387
std_1592934484498_389,ce8d74b4-a708-4025-8cc4-640589892096,tch_20200623-215505_389
std_1592934345256_390,03125557-0f7f-4d32-b883-46df3dcd648a,tch_20200623-215505_390
std_1592934054185_386,3172327d-37af-4fa6-911c-7873fef8a39f,tch_20200623-215505_386
std_1592934059868_387,fc135e25-7b2a-4dbf-8900-b3e8cb6b4b8a,tch_20200623-215505_387
std_1592934348350_389,ac1b3d26-b2a5-4ba6-8825-894b70e0501c,tch_20200623-215505_389
std_1592934495408_391,41fa8045-aa06-4bd0-b767-64d9811b5fec,tch_20200623-215505_391
std_1592934213654_390,e21a44fe-5fff-47ee-b240-cfc51b54b7f2,tch_20200623-215505_390
std_1592934357327_391,1ae2f73a-bf2c-4163-a2a9-8b39f7af6130,tch_20200623-215505_391
std_1592934501972_388,8110cab3-ec22-45e7-9105-f4df2d4b8139,tch_20200623-215505_388
std_1592934213923_389,ab9576b8-2cc1-44a5-a4ae-8d8515e664dc,tch_20200623-215505_389
std_1592934080918_390,f87d767d-ffcc-4e64-abd9-48b5d4199b7a,tch_20200623-215505_390
std_1592934362788_388,810c851f-b118-48c8-b881-ea5fbbb3c574,tch_20200623-215505_388
std_1592934228142_391,886dac34-d442-4148-a05e-48ee0f1d1eae,tch_20200623-215505_391
std_1592934503571_394,715e6937-77ae-4bea-8a51-e4512396167c,tch_20200623-215505_394
std_1592934079706_389,ba568899-b276-41a2-a1cb-fb7c329e759e,tch_20200623-215505_389
std_1592934376483_394,b80e7444-5ebe-4ffa-9989-779a8323c71d,tch_20200623-215505_394
std_1592934511816_392,9e9aa4af-cd8f-432f-8919-53ef59565aff,tch_20200623-215505_392
std_1592934092533_391,583a637f-aecb-424a-b703-d73caa0e629f,tch_20200623-215505_391
std_1592934225738_388,b7cb4c6a-04c2-4953-bf50-620fffb9e331,tch_20200623-215505_388
std_1592934369450_392,ba10172d-5682-4181-8bc7-9239244be062,tch_20200623-215505_392
std_1592934524348_393,c0a6a7f3-7728-4f25-ac42-767c9ef6ca41,tch_20200623-215505_393
std_1592934238561_394,fdd75f45-8f41-47f5-bf8d-8b1eeb6d1b22,tch_20200623-215505_394
std_1592934085558_388,4b2bf521-6fc1-470c-a172-794cfd8f87fe,tch_20200623-215505_388
std_1592934386448_393,49c508d5-2d2c-48d8-9f4c-e42ffb07e232,tch_20200623-215505_393
std_1592934534732_396,d23910ca-4992-4961-975d-e752b8917cf7,tch_20200623-215505_396
std_1592934242837_392,e574624b-1246-4d2b-b0ae-a563223a6cdf,tch_20200623-215505_392
std_1592934109744_394,85ae7b0a-0335-4356-92ad-d963f9b0eab4,tch_20200623-215505_394
std_1592934395164_396,df51965b-fd7c-4ed6-9d92-2e1987fbd956,tch_20200623-215505_396
std_1592934543727_397,1aac4eb1-6228-4d67-aba7-8e115a7d5864,tch_20200623-215505_397
std_1592934252090_393,c0daaba5-ca55-48be-ada1-5045770faa05,tch_20200623-215505_393
std_1592934106536_392,bffadb6f-81bb-47e8-8f96-d7e5736924ff,tch_20200623-215505_392
std_1592934410537_397,6785ac32-5bb4-4bb7-ab3e-67ead05fcefe,tch_20200623-215505_397
std_1592934549004_395,958bec22-a4d0-4fdf-8212-6d056d793960,tch_20200623-215505_395
std_1592934268578_396,51bb6471-ff48-42de-9623-9e38eeb4b924,tch_20200623-215505_396
std_1592934123273_393,79217019-dc22-49d4-99e1-bfb306c7ee4b,tch_20200623-215505_393
std_1592934411553_395,9b16cd54-400a-479f-acfd-28172b1b8c50,tch_20200623-215505_395
std_1592934139590_396,5594745c-5db7-456d-a520-5a2b03e5f023,tch_20200623-215505_396
std_1592934279047_397,9dd724d9-9cbd-4ede-b90f-b8d32c746194,tch_20200623-215505_397
std_1592934566977_400,625d05ab-f6ea-44e0-adf9-9ec7d3ad696d,tch_20200623-215505_400
std_1592934437358_400,659ea333-2627-4cec-b9e0-f30c4c2d630d,tch_20200623-215505_400
std_1592934566896_398,3279fce1-e4f9-4a1d-bd28-8dd441fcd25e,tch_20200623-215505_398
std_1592934281628_395,2112bf39-e4a9-408f-9e73-1cbbc7099cd1,tch_20200623-215505_395
std_1592934146462_397,0d44986e-af98-4584-a52b-6c109ad3109b,tch_20200623-215505_397
std_1592934431328_398,74b61396-0926-4c68-b35d-1e2b84625714,tch_20200623-215505_398
std_1592934148508_395,75ed705c-2d3a-4818-90d6-4bfa9a0c60bd,tch_20200623-215505_395
std_1592934569102_399,c4b66f7d-0809-404a-a8a1-3d87fdfcc895,tch_20200623-215505_399
std_1592934302952_400,27dec678-23d2-4c87-bdf8-5e850aaadcba,tch_20200623-215505_400
std_1592934438824_399,756baeb1-9cf1-4826-b965-39aa78d823d6,tch_20200623-215505_399
std_1592934576815_402,aff6ff46-e17a-4c4b-ba58-538d7dc60a1a,tch_20200623-215505_402
std_1592934300669_398,83510e2c-e870-49ab-85c7-c6b39a8518d3,tch_20200623-215505_398
std_1592934174208_400,c3eb8556-b517-4aca-a03b-ff4130e42d4f,tch_20200623-215505_400
std_1592934450457_402,f694da28-67e8-4b1d-a484-41a510051396,tch_20200623-215505_402
std_1592934594495_401,19f37a66-7f97-4c37-87f7-adef4fd61cd5,tch_20200623-215505_401
std_1592934314298_399,5db8496f-e78c-4ba7-a7d7-934570e452c8,tch_20200623-215505_399
std_1592934170724_398,4279f077-a4ff-4566-a48e-389eabfcc056,tch_20200623-215505_398
std_1592934464490_401,5cff7c8e-5ba0-485a-8064-27df0a7f556f,tch_20200623-215505_401
std_1592934592092_403,626a4ff0-35fa-4981-892d-2f05ac285574,tch_20200623-215505_403
std_1592934319506_402,f76adbaf-21f8-4d4d-80d6-d97f67833a86,tch_20200623-215505_402
std_1592934184388_399,28bb214a-fa1c-476b-851a-fb25a2a7e2d8,tch_20200623-215505_399
std_1592934454488_403,698b7a24-bf63-48d6-9381-7825903ac5a9,tch_20200623-215505_403
std_1592934615410_404,17f0d779-d05f-405a-81e7-2aa2e6be6ef3,tch_20200623-215505_404
std_1592934185471_402,8289aced-38ce-44f0-9427-cb1678a31534,tch_20200623-215505_402
std_1592934338928_401,9711fef0-b869-46c7-8d2c-2b36bf15e8f0,tch_20200623-215505_401
std_1592934480142_404,f2054342-151b-4a96-a0c4-1d159c9ef54a,tch_20200623-215505_404
std_1592934330030_403,08e1e62d-fd14-4389-ae0b-b518d09a9c76,tch_20200623-215505_403
std_1592934621792_407,723b5cb8-81da-42e6-9d49-05d917061cdd,tch_20200623-215505_407
std_1592934208330_401,7e6278cc-a104-477d-9972-6fd45d9726b6,tch_20200623-215505_401
std_1592934500299_407,840fe2f0-e480-4523-8213-f1c0630c821e,tch_20200623-215505_407
std_1592934618387_405,ad0688df-f49f-4cb3-aaa4-a163d031a393,tch_20200623-215505_405
std_1592934198251_403,3afc03b3-9409-486c-a1a1-a93351242ce1,tch_20200623-215505_403
std_1592934351103_404,c77dedfe-d812-4dfd-86a2-ea59a11158f5,tch_20200623-215505_404
std_1592934355719_407,f9ad65b9-10ea-44d8-9c65-9e4c192f034a,tch_20200623-215505_407
std_1592934431851_405,a8095efd-93db-4cae-9091-4781436a8869,tch_20200623-215505_405
std_1592934633376_408,b90c4ea1-e882-41df-9350-1d310d06f4fe,tch_20200623-215505_408
std_1592934194417_404,053d3dc9-7103-49e5-81b2-3cab36f286e9,tch_20200623-215505_404
std_1592934530839_408,c2c87df3-bc37-4d42-9021-1257b1d14f4e,tch_20200623-215505_408
std_1592934660316_406,40151d77-0dac-46fb-a610-3a8c28aa81a6,tch_20200623-215505_406
std_1592934357435_405,749a9d2e-4dd9-4611-b195-cc6cc8c69fd8,tch_20200623-215505_405
std_1592934246095_407,349460dc-49d0-41dc-9dfe-adbc342c9385,tch_20200623-215505_407
std_1592934526278_406,5b42470a-37ba-434d-9f44-d40b8e1c40df,tch_20200623-215505_406
std_1592934403325_408,a6758cf9-316f-44c9-8541-64d79dad50f7,tch_20200623-215505_408
std_1592934671074_409,e4f3bf14-21d2-42a4-8af7-8be667092b73,tch_20200623-215505_409
std_1592934229990_405,632cfffb-b88e-40b5-a953-e9fde635415e,tch_20200623-215505_405
std_1592934544636_409,8866c776-d38e-415d-b82a-c89ea2eac558,tch_20200623-215505_409
std_1592934392306_406,fd1a346b-75ee-4517-8761-ff2232810bfe,tch_20200623-215505_406
std_1592934682956_410,d067caa0-a58b-463c-8d8f-5fc79da76322,tch_20200623-215505_410
std_1592934272343_408,22ca8c0d-34c2-40a8-b000-c8cfe978d3df,tch_20200623-215505_408
std_1592934549417_410,d68c166f-82f5-4c62-935f-cb7532a6e40d,tch_20200623-215505_410
std_1592934258511_406,f15f03d1-6753-4777-861d-13e2b4c4a609,tch_20200623-215505_406
std_1592934416197_409,1ded0144-8a96-4d1b-84f1-b4839b357d3f,tch_20200623-215505_409
std_1592934280427_409,4be42850-6a87-45e0-b101-545a83d2bec7,tch_20200623-215505_409
std_1592934416316_410,d0685df6-51c7-4c4a-94b8-74c6b455719c,tch_20200623-215505_410
std_1592934291720_410,454a9c89-abe8-4787-8962-e3c1c1b7406f,tch_20200623-215505_410
std_1592933698380_312,da286d26-2357-4534-a604-39e37faec2db,tch_20200623-215505_312
std_1592933566481_312,3c519f99-02b3-4a07-8c2f-9373b45ef13a,tch_20200623-215505_312
std_1592933703133_310,87bccaf6-a66b-4048-bab5-67536e52338c,tch_20200623-215505_310
std_1592933572311_310,1c21d24c-5745-4b36-b4e0-e3dd63f7974b,tch_20200623-215505_310
std_1592933720459_313,c1830f85-e4f0-4b99-906b-3ba9c6e2e015,tch_20200623-215505_313
std_1592933429665_312,18d3174a-16e7-4a31-ab99-cc6cb99ba46c,tch_20200623-215505_312
std_1592933720234_314,296caad3-9a19-4d6b-921d-a0265df9a7d3,tch_20200623-215505_314
std_1592933593064_313,3baa750e-5f07-4a5a-939c-29eb51e48b5b,tch_20200623-215505_313
std_1592933438609_310,a3aaf78a-767d-4df2-aefa-6705358cd6bd,tch_20200623-215505_310
std_1592933302733_312,0e0b2a40-be71-40d4-9e1b-018f0bc632f3,tch_20200623-215505_312
std_1592933595534_314,3a8fc6db-9a5d-43ef-9552-dd27646dd455,tch_20200623-215505_314
std_1592933735693_317,82ace104-dad2-4c5d-a178-df5fe49b5b36,tch_20200623-215505_317
std_1592933459434_313,7ad7ddd9-ba6d-4da5-a217-0018e610c323,tch_20200623-215505_313
std_1592933299487_310,49d5f8ff-35b9-4e02-a2b4-f09a255a9b6a,tch_20200623-215505_310
std_1592933602959_317,2bd90211-367d-4468-ad6f-5a1e67ff6025,tch_20200623-215505_317
std_1592933732540_315,48e18efc-e6c8-457a-a204-f7de8371c085,tch_20200623-215505_315
std_1592933333054_313,27c389c1-439a-4445-bc04-3cf365bfc4a6,tch_20200623-215505_313
std_1592933461431_314,c351c9de-54fc-470b-af1e-81f1b1347199,tch_20200623-215505_314
std_1592933604198_315,7d519a8f-c118-42bd-9873-5937e16e96ea,tch_20200623-215505_315
std_1592933749593_316,27050abd-7ab6-4b2b-81f6-24cfad1b69ed,tch_20200623-215505_316
std_1592933477258_317,5403607e-35bd-4366-8b5a-601b136dbe27,tch_20200623-215505_317
std_1592933333836_314,cf0e95ce-3294-443a-a874-b0089f7ada0b,tch_20200623-215505_314
std_1592933619195_316,b3f190a5-4b5e-4d99-bca9-57e1ff287ca2,tch_20200623-215505_316
std_1592933744494_318,44c93caa-00eb-4188-9ece-fc43db999920,tch_20200623-215505_318
std_1592933348049_317,cb44d05b-9df7-4728-aaf9-b29459a761a5,tch_20200623-215505_317
std_1592933472834_315,623ae2ae-9508-4fc9-a3d1-d0183c2fb9e0,tch_20200623-215505_315
std_1592933613001_318,ef7859ca-b4c5-4f80-8fea-04589b37cd8e,tch_20200623-215505_318
std_1592933763235_320,69a81327-db80-465c-8d5f-d0a0c92fdf0a,tch_20200623-215505_320
std_1592933488831_316,570f253a-8ded-4e91-ab37-0400b14a1395,tch_20200623-215505_316
std_1592933336396_315,bdd996d2-6122-43cb-ac73-a198e06fde43,tch_20200623-215505_315
std_1592933635292_320,fda8d6fe-995b-4a19-9735-faea49b4b65e,tch_20200623-215505_320
std_1592933764384_319,66b9d7ec-8019-49c9-83e0-ccd62d02f80d,tch_20200623-215505_319
std_1592933353649_316,51da60e1-e94c-47e1-8fd4-94aacaffe95d,tch_20200623-215505_316
std_1592933484083_318,01060202-bc99-4b16-847c-6003bd44bb52,tch_20200623-215505_318
std_1592933787085_321,9654d1a7-cdef-4bf4-b6c0-ddcab88ae23e,tch_20200623-215505_321
std_1592933635665_319,c83ccb97-a88b-44b0-9169-a73032a37e9f,tch_20200623-215505_319
std_1592933510773_320,527c638b-1fba-4970-b1cd-3ccf6af69680,tch_20200623-215505_320
std_1592933358103_318,50d10d8d-9b19-4df7-9746-165e7d09493c,tch_20200623-215505_318
std_1592933662926_321,68a03a24-f64b-49df-a0fe-9d855d9ad93a,tch_20200623-215505_321
std_1592933802617_323,ae696e14-8db4-421b-bce7-99eb74661952,tch_20200623-215505_323
std_1592933385172_320,40459336-8622-40b6-8777-43480968dc92,tch_20200623-215505_320
std_1592933508302_319,20c6a857-9c9b-428a-b96f-bcd80f8fb137,tch_20200623-215505_319
std_1592933673925_323,eedac22e-c666-4240-9d07-eb31d6fa92bb,tch_20200623-215505_323
std_1592933532033_321,bbc2d89c-64dd-4043-aa3b-15e9ebdefb61,tch_20200623-215505_321
std_1592933818836_325,98f4007f-9eee-4b61-bd26-487ee3b202d9,tch_20200623-215505_325
std_1592933375967_319,8280a8f4-5347-4af6-a216-1fe91fec15c3,tch_20200623-215505_319
std_1592933682938_325,927370a5-63f0-4202-9396-27d6b3f2b4c0,tch_20200623-215505_325
std_1592933401841_321,02a76889-9def-4024-a82a-7fe9a54d37d3,tch_20200623-215505_321
std_1592933819369_322,c81d5bb2-4576-4992-a5f0-9c3f46f576eb,tch_20200623-215505_322
std_1592933548677_323,270f7fb9-c1bc-454f-8afc-0fab3a4f2b2d,tch_20200623-215505_323
std_1592933689903_322,16a7ca8b-64fd-4cf3-b664-29f62dcb0095,tch_20200623-215505_322
std_1592933842466_327,786839b2-3bf2-48dc-a2f0-60ac2a28f740,tch_20200623-215505_327
std_1592933418146_323,7efd6589-7e2e-4a7a-a98b-b8b0f3274302,tch_20200623-215505_323
std_1592933556940_325,e265b3d2-4e08-4905-aecb-b30ae8ed72ee,tch_20200623-215505_325
std_1592933711821_327,d022fd31-f9d0-43b5-8e30-a763e854d97d,tch_20200623-215505_327
std_1592933557985_322,e4903ab4-635a-4434-976b-8db38df34416,tch_20200623-215505_322
std_1592933852172_326,21d19a0e-e2e4-44a5-bd01-4086080100f3,tch_20200623-215505_326
std_1592933424377_325,28238f50-8bfd-421a-98e7-f0b69c279750,tch_20200623-215505_325
std_1592933424216_322,aaacd9e2-dc94-485f-856f-4b45bcae7c6a,tch_20200623-215505_322
std_1592933725195_326,10df024d-c4c9-4905-b719-ee2511736cb7,tch_20200623-215505_326
std_1592933858193_328,a30288fa-de0f-4bad-9a7d-fbe19e24296d,tch_20200623-215505_328
std_1592933585181_327,a94e74c2-749c-4c02-af7c-11bd97c79fc4,tch_20200623-215505_327
std_1592933731199_328,9abbc7c4-4f68-41fa-b663-908291ae3340,tch_20200623-215505_328
std_1592933862044_324,9ef70908-9c3f-48b2-939f-0b97aa9f4467,tch_20200623-215505_324
std_1592933594345_326,36767539-88cb-4149-bc74-4ac8348af0ff,tch_20200623-215505_326
std_1592933450555_327,971635ac-d031-48b9-a14c-ed9195a0b2d9,tch_20200623-215505_327
std_1592933729514_324,89d13130-fc66-40f8-a716-2ea535e2d0a7,tch_20200623-215505_324
std_1592933868325_329,816b33a8-5188-4bac-96f4-1016061b87a3,tch_20200623-215505_329
std_1592933595141_328,cc05cd8e-a98e-4b6f-9842-3c1e5166a7dc,tch_20200623-215505_328
std_1592933454965_326,8c817766-6456-4760-b63b-cbb09982c223,tch_20200623-215505_326
std_1592933733918_329,c8b1c8b6-c610-48d7-b058-4a5bd5e0327c,tch_20200623-215505_329
std_1592933874965_331,3f9d61e2-fe83-4a23-9126-161809e52ec7,tch_20200623-215505_331
std_1592933596021_324,e6963471-d1d3-4b47-8d1d-85a6f36b8133,tch_20200623-215505_324
std_1592933466054_328,be21c5fa-6f60-43df-a1f0-16c8a9b5d4e6,tch_20200623-215505_328
std_1592933739580_331,13500f12-fdea-4d69-a3e0-1ad749d9bad9,tch_20200623-215505_331
std_1592933438474_324,0aac4e2c-5b4f-46c2-82f4-8a708d367e62,tch_20200623-215505_324
std_1592933892560_330,96e63087-3bfa-4a07-b978-8b8378b53f61,tch_20200623-215505_330
std_1592933602023_329,11f51dbb-c1e4-4287-875a-e8a965a15f16,tch_20200623-215505_329
std_1592933758578_330,f50cf013-7b5f-454d-8ef8-fd1632d31488,tch_20200623-215505_330
std_1592933618529_331,69c08f2c-61a8-4abe-917e-259f0e9c7a5e,tch_20200623-215505_331
std_1592933908972_333,7ef3b3f8-f026-4bd2-8fa8-7afe975e8a7c,tch_20200623-215505_333
std_1592933466435_329,ce4e2a12-ff5b-4fe8-9aa7-6c865a525a93,tch_20200623-215505_329
std_1592933618565_330,e3b048af-0983-493c-badf-76ea5f4f3ee6,tch_20200623-215505_330
std_1592933489879_331,577a4d78-2ba7-4e16-a382-b7d1af3ffb7a,tch_20200623-215505_331
std_1592933780941_333,8b216d52-3449-4aa2-b33f-73d72def40a2,tch_20200623-215505_333
std_1592933920491_332,c39ac26f-9f4b-4a47-b7f3-90ea98bc889b,tch_20200623-215505_332
std_1592933788960_332,b4e83fde-a9eb-46b6-b9b1-5526fde0d787,tch_20200623-215505_332
std_1592933491177_330,8b8cb485-1533-44d2-b80f-991842f12c2f,tch_20200623-215505_330
std_1592933919843_334,bd5feefb-8626-409b-8e6b-8dccbbeed60d,tch_20200623-215505_334
std_1592933654640_333,20d5a71e-6180-4dbf-a7e3-fde4a1ebc96e,tch_20200623-215505_333
std_1592933799625_334,4bfb6a01-a4b8-49d7-8f89-84a1d9bac9ff,tch_20200623-215505_334
std_1592933928266_335,fe011d87-07da-4a84-9e5c-4dd31d6592ae,tch_20200623-215505_335
std_1592933664255_332,17cc52f3-2d5b-4546-8b02-e4ca445a2c41,tch_20200623-215505_332
std_1592933523568_333,46c03b06-cedb-416c-9955-f0bae9cea14b,tch_20200623-215505_333
std_1592933798244_335,9308d8b6-0816-48a8-af14-70885c88d2f7,tch_20200623-215505_335
std_1592933667369_334,78769453-e658-4248-8608-8a3da2435da3,tch_20200623-215505_334
std_1592933943716_338,839fbb05-fc93-4937-b647-9ee8b1012f55,tch_20200623-215505_338
std_1592933527378_332,8bd882a5-bcb8-4cb8-8bdd-1bb94c18f4f9,tch_20200623-215505_332
std_1592933811067_338,807e6cd7-22e9-482f-bea9-3a7b2f388194,tch_20200623-215505_338
std_1592933666429_335,f031e609-4c89-4ce0-ab23-4f4af8617af5,tch_20200623-215505_335
std_1592933525643_334,4aa0bdae-4bc0-40d1-9a50-44287b62c259,tch_20200623-215505_334
std_1592933950837_337,60ba25bd-f823-49cb-a2f6-c94de2191b00,tch_20200623-215505_337
std_1592933684302_338,bdadca57-3865-4f53-b345-4dc636d8d906,tch_20200623-215505_338
std_1592933825857_337,9d842fb2-71d7-4481-b3fe-b5786d2dcb38,tch_20200623-215505_337
std_1592933952443_336,66771af9-5f38-4478-bd2f-4718a12d47c0,tch_20200623-215505_336
std_1592933536009_335,23a4b2a3-0a82-4577-8436-873174a7f528,tch_20200623-215505_335
std_1592933558968_338,2fc9ce18-268b-4416-8dc4-cd846b14ca7a,tch_20200623-215505_338
std_1592933813467_336,a233fcdf-bcbf-4c16-8852-c51e2a37c161,tch_20200623-215505_336
std_1592933977890_339,4c7df9b5-1c7f-4b3c-8437-478da7fad22d,tch_20200623-215505_339
std_1592933697952_337,467bbc54-5aaa-4495-8e2d-63f78e360c7c,tch_20200623-215505_337
std_1592933844610_339,82bdf83c-8de7-468a-b5d3-ce80d9cf828c,tch_20200623-215505_339
std_1592933977521_340,eca062c3-253b-4120-8fd7-65d46df6f686,tch_20200623-215505_340
std_1592933681696_336,033965c0-f2b8-4566-87ed-4d976a1e0296,tch_20200623-215505_336
std_1592933567865_337,ab301996-2954-415d-9568-71d0e28404f2,tch_20200623-215505_337
std_1592933846873_340,7db01ef9-9165-4cbd-b20c-6845716f806c,tch_20200623-215505_340
std_1592933993190_343,5360e46d-a7e7-4733-9add-61d89fd3bab2,tch_20200623-215505_343
std_1592933716628_339,88a7f8ec-27ad-46ac-bdd8-7feaa8f52ff3,tch_20200623-215505_339
std_1592933546577_336,32340b42-f81e-4118-bb88-2116fe927cb9,tch_20200623-215505_336
std_1592933861382_343,6ea96387-5a65-4606-b378-d28563dae6e7,tch_20200623-215505_343
std_1592933715475_340,5fce66b4-5c04-481d-8380-92aa644ac255,tch_20200623-215505_340
std_1592933996762_341,a1f6408b-12d0-4666-af42-91483086ec36,tch_20200623-215505_341
std_1592933590462_339,ec3a1da3-4067-4abb-a848-428efc23a94e,tch_20200623-215505_339
std_1592933731236_343,c8d06246-bd1c-4bda-9f52-8312f8fd5279,tch_20200623-215505_343
std_1592933853722_341,aa69cff8-880b-4a43-a574-88e4779f881f,tch_20200623-215505_341
std_1592934008959_342,5a2e01c7-1c76-4d11-8717-5a3f2029e400,tch_20200623-215505_342
std_1592933582243_340,0f31dd0c-28c6-4f6c-abb5-957dec689c77,tch_20200623-215505_340
std_1592933600044_343,67179fe5-5f17-4dc5-aced-3b1f23034f88,tch_20200623-215505_343
std_1592933868650_342,719077c3-9260-49c2-b030-0b9c1a2632ac,tch_20200623-215505_342
std_1592934011718_344,193f93c1-e96c-47c4-b0e7-e1a59ecb1323,tch_20200623-215505_344
std_1592933716739_341,b3f05ae4-3d7f-4f4a-83de-74e90affa3f3,tch_20200623-215505_341
std_1592933883710_344,553a9370-e315-49a1-a0fc-79648e390fb8,tch_20200623-215505_344
std_1592934036690_345,c884fde2-7b74-4d8b-8f05-7e8c9f51f699,tch_20200623-215505_345
std_1592933581829_341,ade8b510-7f25-44ff-b490-c672fa078361,tch_20200623-215505_341
std_1592933738489_342,69411e13-ee8a-45d3-8d05-610227629cd6,tch_20200623-215505_342
std_1592933904891_345,b72113e6-eea3-4ea1-ab75-98eae3c51470,tch_20200623-215505_345
std_1592934038422_346,697f5cdf-1620-4096-a48b-9ea0e254943b,tch_20200623-215505_346
std_1592933758413_344,1d049ed8-6215-451c-82f5-b90dff430144,tch_20200623-215505_344
std_1592933612637_342,62883f1f-b0d0-4608-a572-208b3900fe28,tch_20200623-215505_342
std_1592933909598_346,72b07113-ad5a-4e88-ab18-4b45a872219d,tch_20200623-215505_346
std_1592934043068_347,cad70ea4-cdc8-489b-8d5c-ac2dd1daa9d4,tch_20200623-215505_347
std_1592933770142_345,10b0a5d2-ceec-4afb-a541-196852074753,tch_20200623-215505_345
std_1592933619489_344,e1c2669c-2bb8-4468-be41-ffd76343615d,tch_20200623-215505_344
std_1592933909366_347,b9a4c2de-8ef4-45dc-b436-cca5d43b9a26,tch_20200623-215505_347
std_1592934063938_348,227ef1dc-6749-4213-ab5d-bc8ed789f2fe,tch_20200623-215505_348
std_1592933645201_345,2b3bcca8-edbe-42d1-981e-2016567cf443,tch_20200623-215505_345
std_1592933777429_346,7c4779cc-26db-445e-89a2-d1124bb1597b,tch_20200623-215505_346
std_1592933933177_348,9298c662-7f5a-4ab8-9a01-6c4fc5469dad,tch_20200623-215505_348
std_1592933641452_346,133557ed-1244-471d-8da1-73e1e948efca,tch_20200623-215505_346
